start_date,end_date,progress,duration_in_seconds,finished,recorded_date,idealism_community_dishonest_r,idealism_community_considerate,idealism_community_good,idealism_community_positive,idealism_community_right,idealism_community_included,idealism_police_dishonest_r,idealism_police_considerate,idealism_police_good,idealism_police_positive,idealism_police_right,idealism_police_included,idealism_blm_good,idealism_blm_cooperate,idealism_blm_welcome_me,idealism_blm_better_country,idealism_btb_good,idealism_btb_cooperate,idealism_btb_welcome_me,idealism_btb_better_country,effectiveness_of_blm_pre,effectiveness_of_btb_pre,q_104_first_click,q_104_last_click,q_104_page_submit,q_104_click_count,q_508_first_click,q_508_last_click,q_508_page_submit,q_508_click_count,q_502_first_click,q_502_last_click,q_502_page_submit,q_502_click_count,elevation_want_to_help,elevation_feel_close,elevation_better_person,elevation_find_ways_to_help,elevation_warmth,elevation_lump,elevation_tears,elevation_goosebumps,elevation_uplifted,elevation_moved,elevation_touched,elevation_inspired,elevation_compassion,elevation_admiration,elevation_heartwarming,positive_affect_happy,positive_affect_entertained,positive_affect_amused,positive_affect_delighted,afraid_of_protestors,afraid_of_police,angry_at_protestors,angry_at_police,bored,effectiveness_of_blm_post,effectiveness_of_btb_post,police_funding,blm_support,btb_support,blm_reputation,btb_reputation,scope_climate_change,scope_immigration,scope_covid,scope_healthcare,scope_poverty,scope_other,ii_m_bombcities,ii_r_e_welfare,ii_e_taxcuts,ii_r_m_guncontrol,ii_m_militaryspending,ii_m_warantlesssearch,ii_r_e_pollutioncontrol,ii_r_e_foreignaid,ii_r_s_womenequality,ii_m_obedience,ii_r_m_enemycompromise,ii_m_nukes,ii_m_drones,ii_s_charterschools,ii_s_prayer,ii_r_m_pacifism,ii_r_e_socialism,ii_r_s_porn,ii_r_m_immigration,ii_s_deathpenalty,ii_m_waterboard,ii_r_s_premaritalsex,ii_r_s_gaymarriage,ii_r_s_abortion,ii_r_s_evolution,ii_m_patriotism,ii_s_bibletruth,ii_r_e_globalization,ii_e_smallgovernment,sdo_r_group_welfare,sdo_against_group_equality,sdo_r_for_group_equality,sdo_group_domination,vote_influence_blm_support,vote_influence_btb_support,covid_experience_bored,covid_experience_frustrated,covid_experience_lonely,covid_experience_angry,covid_experience_happy_r,race,race_2,age,political_party,political_party_5_text,community_racial_com,gender,gender_4_text,catch_sky_color,household_income,education,direct_connection_bl,direct_connection_ra,direct_connection_po,catch_distractions,catch_video_stream,catch_honesty,random_id,condition,vid_time
2020-12-18T15:10:54Z,2020-12-18T15:19:02Z,100,487,1,2020-12-18T15:19:02Z,5,4,6,6,5,7,6,5,4,6,6,4,4,6,6,5,6,5,6,5,4,5,NA,NA,NA,NA,0,0,107.369,0,NA,NA,NA,NA,-1,0,0,1,-1,2,0,2,-1,0,-1,0,-1,-1,0,2,-1,2,0,-1,-1,0,0,0,4,4,74,5,5,66,81,5,4,3,4,3,3,-1,1,1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,1,10,9,7,8,5,4,1,1,1,3,5,7,NA,25,1,NA,5,1,NA,3,3,5,4,3,4,1,1,1,453901,BtB,107.369
2020-12-18T15:10:43Z,2020-12-18T15:19:05Z,100,501,1,2020-12-18T15:19:05Z,5,3,2,2,3,3,7,2,2,2,2,2,7,6,7,7,3,2,1,1,5,1,0,0,99.672,0,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,0,-1,1,-1,2,2,2,2,2,2,2,2,0,1,2,1,-1,1,1,1,5,1,-55,5,1,-30,35,1,1,1,1,4,1,-1,1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1,-1,1,1,10,1,10,1,5,1,5,4,4,1,2,7,NA,29,2,NA,2,1,NA,3,5,4,3,2,1,3,1,1,367488,BLM,99.672
2020-12-18T15:10:00Z,2020-12-18T15:19:08Z,100,547,1,2020-12-18T15:19:08Z,2,6,6,5,6,6,2,6,6,5,6,6,5,5,4,3,7,7,5,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,96.116,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,-1,1,1,-1,1,1,2,1,5,2,3,50,-50,1,1,1,1,2,1,-1,0,1,1,1,-1,1,0,0,0,0,-1,1,1,-1,0,-1,1,-1,1,0,1,1,0,1,1,-1,0,1,8,6,8,1,1,2,4,5,4,4,1,7,NA,49,4,NA,2,2,NA,3,8,6,1,1,1,3,1,1,917028,control,96.116
2020-12-18T15:12:10Z,2020-12-18T15:19:13Z,100,422,1,2020-12-18T15:19:13Z,6,6,6,6,5,5,5,6,6,6,5,5,5,6,6,5,5,5,6,3,3,2,17.44,17.44,99.575,1,NA,NA,NA,NA,NA,NA,NA,NA,-1,0,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,1,-1,1,-1,-1,4,2,0,2,2,24,-82,1,1,1,1,1,1,-1,-1,1,-1,1,-1,1,-1,1,1,-1,1,1,-1,1,1,-1,1,-1,1,1,1,1,-1,1,1,1,1,1,9,7,8,8,7,7,3,4,2,3,3,2,NA,18,1,NA,2,2,NA,3,8,3,4,4,3,3,1,1,216177,BLM,99.575
2020-12-18T15:11:42Z,2020-12-18T15:19:22Z,100,460,1,2020-12-18T15:19:23Z,6,6,7,7,7,6,6,7,7,6,6,7,6,7,7,6,7,7,6,6,4,5,NA,NA,NA,NA,4.171,4.171,103.457,1,NA,NA,NA,NA,0,1,-1,-1,0,0,-1,-1,-1,0,-1,-1,-1,0,0,1,-1,0,0,-1,-1,-1,0,0,4,4,63,5,4,77,64,4,5,4,3,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,10,8,9,4,5,4,3,4,3,4,7,NA,24,2,NA,4,1,NA,3,4,5,4,4,5,1,1,1,849805,BtB,103.457
2020-12-18T15:10:10Z,2020-12-18T15:19:25Z,100,555,1,2020-12-18T15:19:25Z,1,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,2.29,120.073,122.277,3,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,1,1,1,-1,-1,-1,-1,2,-1,-1,-1,1,1,1,1,1,1,1,1,4,4,1,5,5,0,0,1,1,1,2,5,5,-1,1,0,1,0,-1,1,1,1,1,0,-1,-1,0,0,1,1,0,0,-1,-1,0,1,0,0,0,0,0,0,10,1,10,1,7,7,1,1,1,1,5,7,NA,32,0,NA,2,2,NA,3,10,4,2,1,2,3,1,1,399475,BLM,122.277
2020-12-18T15:09:52Z,2020-12-18T15:19:27Z,100,575,1,2020-12-18T15:19:28Z,3,3,3,3,4,4,5,1,1,1,1,1,6,6,6,6,2,3,1,1,3,1,4.815,59.332,100.806,5,NA,NA,NA,NA,NA,NA,NA,NA,1,1,-1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,0,1,3,1,-51,3,1,0,-52,2,3,4,3,4,3,1,0,-1,0,0,-1,1,-1,1,-1,0,1,1,1,-1,-1,0,1,-1,1,1,1,1,1,1,0,-1,1,1,10,2,9,2,1,1,1,1,1,1,1,2,NA,31,0,NA,2,1,NA,3,7,2,2,3,1,3,1,1,887594,BLM,100.806
2020-12-18T15:13:39Z,2020-12-18T15:19:36Z,100,356,1,2020-12-18T15:19:36Z,6,3,2,3,2,3,5,6,6,5,6,6,3,6,3,2,5,6,6,6,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,95.224,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,1,-1,1,1,2,3,4,2,5,-48,30,3,1,3,2,3,1,-1,-1,1,-1,1,-1,1,-1,1,-1,0,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,8,2,9,2,1,1,2,2,1,2,2,7,NA,20,0,NA,1,2,NA,3,10,3,2,2,2,3,1,1,174593,control,95.224
2020-12-18T15:10:55Z,2020-12-18T15:19:50Z,100,534,1,2020-12-18T15:19:50Z,1,3,3,4,4,3,1,5,5,5,5,5,5,5,3,3,5,4,4,4,1,1,NA,NA,NA,NA,0,0,100.364,0,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,2,-1,1,1,1,1,1,-26,2,2,0,0,1,1,1,1,1,1,-1,-1,1,1,1,0,1,0,1,1,0,-1,0,0,0,0,-1,0,-1,0,0,-1,1,0,1,1,-1,0,1,4,6,6,6,1,1,1,2,2,1,4,7,NA,42,0,NA,1,2,NA,3,11,5,3,1,2,3,1,1,597328,BtB,100.364
2020-12-18T15:12:41Z,2020-12-18T15:19:56Z,100,434,1,2020-12-18T15:19:56Z,6,6,5,7,4,5,6,5,5,5,7,6,7,5,6,6,5,5,5,6,3,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,100.797,0,0,0,-1,2,-1,-1,1,1,1,-1,-1,1,-1,1,-1,0,-1,-1,-1,0,0,-1,-1,0,4,5,51,4,3,78,29,3,4,5,4,3,3,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,-1,1,-1,-1,1,1,1,1,1,1,9,7,8,9,5,4,2,3,2,2,4,7,NA,25,2,NA,4,1,NA,3,7,5,4,3,4,3,1,1,243750,control,100.797
2020-12-18T15:11:07Z,2020-12-18T15:20:12Z,100,545,1,2020-12-18T15:20:13Z,1,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,3,2,10.593,10.593,100.555,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,3,2,-51,5,2,1,1,1,4,3,4,4,1,-1,1,1,1,-1,-1,1,1,1,0,1,-1,-1,1,-1,1,1,0,1,-1,-1,1,1,1,-1,0,-1,1,1,10,1,10,1,1,1,2,1,1,3,1,7,NA,68,2,NA,2,1,NA,3,11,4,2,3,1,3,1,1,126360,BLM,100.555
2020-12-18T15:10:10Z,2020-12-18T15:20:16Z,100,605,1,2020-12-18T15:20:16Z,5,6,4,6,5,5,4,5,5,6,5,6,5,6,5,6,5,6,6,5,3,3,10.3,48.761,110.541,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,2,0,0,2,2,2,2,2,0,2,0,2,2,-1,-1,-1,-1,1,0,1,3,2,22,4,3,48,26,3,4,3,5,3,3,1,1,-1,1,1,1,1,1,-1,-1,1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,7,8,9,7,4,5,1,2,1,2,5,7,NA,50,2,NA,4,2,NA,3,11,5,3,2,3,3,1,1,882644,BLM,110.541
2020-12-18T15:10:32Z,2020-12-18T15:20:18Z,100,585,1,2020-12-18T15:20:18Z,2,5,5,5,6,6,1,7,7,7,7,7,2,4,1,1,6,6,6,6,1,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,96.64,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,26,1,1,-52,52,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,-1,1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,1,1,0,-1,1,9,7,2,1,1,4,1,1,1,1,4,7,NA,71,0,NA,2,2,NA,3,4,5,1,2,2,3,1,1,747088,control,96.64
2020-12-18T15:10:26Z,2020-12-18T15:20:26Z,100,600,1,2020-12-18T15:20:27Z,2,5,6,5,6,6,6,6,6,6,6,6,6,5,6,7,5,5,5,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,95.531,0,-1,-1,-1,-1,1,1,1,-1,1,-1,1,-1,0,0,-1,1,-1,1,-1,1,1,1,1,-1,3,2,0,5,2,39,1,4,4,3,4,4,3,-1,1,1,1,1,-1,1,1,1,1,0,0,1,0,1,-1,0,-1,0,0,-1,0,1,1,1,1,1,1,-1,9,1,8,1,3,1,4,5,4,4,2,7,NA,50,2,NA,1,1,NA,3,10,7,2,4,2,3,1,1,645672,control,95.531
2020-12-18T15:09:56Z,2020-12-18T15:20:30Z,100,634,1,2020-12-18T15:20:30Z,2,4,4,3,5,5,3,5,4,4,5,5,6,4,5,7,3,3,3,3,3,3,NA,NA,NA,NA,0.982,0.982,126.088,1,NA,NA,NA,NA,-1,1,1,1,1,1,1,-1,1,-1,1,1,-1,1,1,1,-1,1,1,1,0,0,-1,-1,2,1,-25,3,1,25,-25,1,3,1,2,3,2,-1,1,0,1,-1,-1,1,-1,1,0,1,-1,0,0,0,1,1,1,0,-1,-1,1,1,1,1,-1,-1,1,0,10,1,10,1,1,1,3,4,3,2,3,2,NA,25,2,NA,1,1,NA,3,8,5,2,3,1,3,1,1,344636,BtB,126.088
2020-12-18T15:14:46Z,2020-12-18T15:20:31Z,100,344,1,2020-12-18T15:20:31Z,6,5,5,6,7,7,5,6,6,5,6,5,6,7,6,5,5,6,6,6,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,94.48,0,0,2,2,0,2,2,0,0,-1,0,-1,-1,-1,0,2,0,2,0,0,2,0,2,2,0,4,5,73,5,4,74,59,3,4,4,5,5,4,1,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,1,1,1,-1,-1,1,-1,1,-1,1,1,-1,1,8,9,8,7,4,3,3,4,4,4,3,7,NA,25,1,NA,2,2,NA,3,6,5,4,3,4,1,2,1,960197,control,94.48
2020-12-18T15:12:34Z,2020-12-18T15:20:34Z,100,480,1,2020-12-18T15:20:35Z,1,6,6,7,6,6,2,6,5,5,5,5,7,7,7,7,5,7,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,95.398,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,2,1,1,1,1,1,4,4,0,5,1,100,-5,1,1,1,1,2,4,0,1,0,1,0,-1,1,1,1,0,1,1,0,0,-1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,10,1,10,1,1,1,2,2,1,2,4,3,NA,32,2,NA,2,1,NA,3,7,7,5,5,1,3,1,1,962515,control,95.398
2020-12-18T15:11:12Z,2020-12-18T15:20:35Z,100,563,1,2020-12-18T15:20:36Z,2,6,5,5,6,6,5,2,3,2,2,2,7,7,7,7,1,1,1,1,5,1,0,0,98.989,0,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,0,0,0,-1,0,2,2,2,2,2,2,0,-1,1,-1,1,0,1,2,1,5,1,-75,5,1,100,-100,4,4,3,3,4,4,-1,1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,1,1,1,1,-1,-1,1,1,1,1,-1,-1,1,-1,10,1,10,1,5,1,3,2,2,2,3,7,NA,29,2,NA,4,1,NA,3,6,7,2,2,1,3,1,1,102012,BLM,98.989
2020-12-18T15:17:05Z,2020-12-18T15:20:46Z,100,220,1,2020-12-18T15:20:46Z,4,3,4,5,3,3,5,3,5,4,3,4,4,5,4,3,4,5,5,3,3,4,0,0,25.661,0,NA,NA,NA,NA,NA,NA,NA,NA,0,-1,0,-1,0,-1,0,-1,0,-1,-1,0,-1,0,-1,-1,-1,0,0,0,-1,-1,-1,0,3,4,-27,3,3,38,-24,2,4,3,3,2,3,-1,0,1,-1,-1,0,0,1,-1,-1,-1,1,0,1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,0,-1,1,7,5,8,5,4,3,3,2,3,3,2,7,NA,19,1,NA,4,2,NA,3,9,3,2,3,2,3,1,1,687371,BLM,25.661
2020-12-18T15:09:37Z,2020-12-18T15:20:50Z,100,673,1,2020-12-18T15:20:50Z,5,3,3,3,3,3,5,3,3,3,3,3,4,3,1,3,4,4,4,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,96.536,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,0,1,1,0,1,1,-1,0,1,1,1,1,1,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,5,7,3,1,1,1,2,2,1,2,1,7,NA,30,0,NA,2,2,NA,3,8,5,1,1,1,3,1,1,573744,control,96.536
2020-12-18T15:12:10Z,2020-12-18T15:20:51Z,100,520,1,2020-12-18T15:20:51Z,1,6,6,6,6,7,1,6,6,6,5,6,6,6,6,7,6,6,5,6,5,4,0,0,103.124,0,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,-1,1,2,2,2,2,2,2,2,2,-1,1,2,1,1,1,1,1,5,4,27,5,4,80,42,5,5,4,3,4,5,-1,1,1,1,1,-1,1,1,1,1,1,-1,-1,0,0,1,1,-1,1,-1,-1,1,1,0,1,1,1,1,-1,10,1,10,3,5,3,3,3,4,1,3,7,NA,24,2,NA,2,1,NA,3,7,5,4,3,3,3,1,1,555789,BLM,103.124
2020-12-18T15:09:31Z,2020-12-18T15:20:54Z,100,683,1,2020-12-18T15:20:55Z,3,4,4,3,4,4,3,4,4,3,4,4,5,5,4,4,5,5,4,4,3,2,0,0,100.792,0,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,-1,1,-1,-1,1,3,2,-1,2,2,1,0,1,1,1,1,1,4,-1,0,1,1,1,-1,1,1,1,0,1,0,-1,0,1,1,-1,-1,0,-1,-1,-1,0,-1,1,1,1,0,0,10,9,9,1,1,1,1,1,1,1,4,7,NA,41,1,NA,4,1,NA,3,7,8,2,2,1,3,1,1,231147,BLM,100.792
2020-12-18T15:10:01Z,2020-12-18T15:20:55Z,100,653,1,2020-12-18T15:20:55Z,2,6,6,6,6,6,1,5,5,5,5,5,5,4,3,3,6,6,6,6,2,3,0,0,100.763,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,0,1,-1,1,1,2,3,25,2,4,-50,1,1,1,1,1,3,1,1,1,1,-1,1,-1,-1,1,1,1,-1,-1,1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,9,6,4,1,3,3,2,4,2,2,1,7,NA,58,1,NA,4,1,NA,3,9,3,1,1,3,3,1,1,368327,BLM,100.763
2020-12-18T15:12:16Z,2020-12-18T15:20:57Z,100,521,1,2020-12-18T15:20:58Z,3,6,6,5,6,6,3,5,5,5,5,5,7,4,5,7,6,4,5,7,1,1,0,0,99.693,0,NA,NA,NA,NA,NA,NA,NA,NA,-1,2,0,-1,1,1,1,1,0,0,0,0,2,0,0,0,0,1,1,-1,-1,1,2,1,1,3,-50,5,1,0,0,1,4,1,3,5,5,-1,1,-1,1,-1,-1,1,1,1,-1,0,-1,0,0,-1,0,1,1,1,0,0,1,1,0,1,0,-1,1,0,10,2,8,1,2,1,4,3,2,2,1,7,NA,49,2,NA,1,2,NA,3,11,5,1,1,1,3,1,1,541719,BLM,99.693
2020-12-18T15:10:38Z,2020-12-18T15:20:59Z,100,620,1,2020-12-18T15:20:59Z,3,4,4,4,4,4,3,5,5,5,5,5,5,5,4,5,4,5,5,4,2,2,NA,NA,NA,NA,5.939,5.939,149.71,1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,2,2,50,3,2,0,0,1,1,1,1,1,3,-1,1,1,1,1,-1,1,0,1,1,0,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,0,1,1,10,1,10,1,7,7,1,2,2,1,3,7,NA,43,0,NA,4,1,NA,3,4,2,2,2,1,3,1,1,635421,BtB,149.71
2020-12-18T15:12:06Z,2020-12-18T15:21:00Z,100,533,1,2020-12-18T15:21:00Z,2,6,6,6,6,6,1,6,6,6,6,6,5,4,4,4,6,6,4,4,3,3,0,0,99.893,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,1,1,1,1,-1,-1,-1,-1,1,-1,0,1,1,1,1,1,-1,1,1,3,3,1,3,3,1,1,1,1,4,4,3,1,-1,-1,-1,0,1,1,0,1,1,0,-1,0,1,-1,1,0,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,0,0,6,9,2,2,1,1,5,4,5,4,1,1,NA,58,1,NA,2,1,NA,3,11,4,4,4,4,3,1,1,271086,BLM,99.893
2020-12-18T15:09:57Z,2020-12-18T15:21:00Z,100,662,1,2020-12-18T15:21:00Z,1,6,6,6,6,6,1,5,5,4,5,5,5,1,1,1,7,7,6,7,2,4,4.078,4.078,99.093,1,NA,NA,NA,NA,NA,NA,NA,NA,0,-1,2,0,-1,1,1,1,-1,0,-1,0,2,0,0,1,1,-1,1,1,1,2,1,1,1,5,100,1,5,-100,100,1,1,1,1,1,5,1,1,-1,1,1,0,1,-1,1,1,-1,1,1,-1,1,-1,-1,0,1,1,-1,0,1,1,1,1,1,1,-1,10,1,1,6,1,5,5,5,2,3,1,7,NA,55,2,NA,2,1,NA,3,10,4,4,1,5,3,1,1,967544,BLM,99.093
2020-12-18T15:11:41Z,2020-12-18T15:21:01Z,100,559,1,2020-12-18T15:21:01Z,6,6,6,6,6,6,2,6,6,6,6,6,7,7,7,7,5,6,6,4,3,3,NA,NA,NA,NA,0,0,100.363,0,NA,NA,NA,NA,-1,-1,2,2,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,-1,1,4,2,-25,5,2,50,25,3,3,3,5,5,3,-1,1,1,1,-1,-1,1,1,1,-1,1,-1,1,0,-1,-1,1,0,1,-1,-1,1,1,0,-1,0,-1,-1,1,10,1,10,1,4,2,2,2,2,1,3,7,NA,51,2,NA,4,2,NA,3,11,5,4,4,2,3,1,1,102456,BtB,100.363
2020-12-18T15:10:52Z,2020-12-18T15:21:13Z,100,621,1,2020-12-18T15:21:14Z,6,6,6,6,5,5,6,6,6,5,6,5,6,6,6,6,6,6,5,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,96.21,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,0,-1,4,4,-70,4,4,73,76,4,4,4,4,4,4,-1,1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,-1,1,1,8,8,7,7,5,5,3,4,4,4,2,7,NA,22,2,NA,4,1,NA,3,8,5,4,4,4,3,1,1,923023,control,96.21
2020-12-18T15:11:20Z,2020-12-18T15:21:21Z,100,600,1,2020-12-18T15:21:21Z,2,6,5,5,5,5,2,5,5,5,5,6,5,5,5,4,6,5,6,6,2,3,NA,NA,NA,NA,0,0,108.711,0,NA,NA,NA,NA,-1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,2,3,0,1,3,-25,25,1,1,1,1,1,1,0,0,0,-1,1,-1,1,0,1,1,1,-1,0,1,1,0,-1,-1,-1,1,0,-1,-1,-1,-1,1,1,-1,1,8,9,3,2,1,2,1,2,1,1,3,7,NA,40,4,NA,2,2,NA,3,3,5,2,2,1,3,1,1,521294,BtB,108.711
2020-12-18T15:09:24Z,2020-12-18T15:21:24Z,100,719,1,2020-12-18T15:21:24Z,4,5,5,6,5,5,4,4,5,4,5,4,6,7,7,7,2,5,1,1,3,2,0,0,100.235,0,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,1,1,1,2,2,0,0,2,2,2,0,1,1,-1,1,0,1,-1,1,4,2,-35,5,1,0,15,1,2,4,4,4,4,-1,1,-1,1,-1,-1,1,1,1,0,1,-1,0,0,0,1,1,1,0,-1,-1,1,1,1,1,-1,-1,1,0,10,1,10,1,3,1,2,4,2,2,3,7,NA,45,2,NA,4,2,NA,3,1,2,4,4,1,3,1,1,191772,BLM,100.235
2020-12-18T15:12:10Z,2020-12-18T15:21:24Z,100,554,1,2020-12-18T15:21:25Z,4,4,5,4,6,5,2,5,6,6,5,6,4,6,4,5,5,5,5,4,4,3,2.496,97.044,100.013,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,1,1,-1,-1,4,3,-13,3,3,0,0,5,4,4,5,5,4,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,0,-1,-1,-1,-1,1,1,1,1,1,0,1,-1,8,3,8,2,2,2,3,4,1,3,3,7,NA,26,2,NA,2,2,NA,3,5,3,3,3,3,3,3,1,206827,BLM,100.013
2020-12-18T15:09:43Z,2020-12-18T15:21:24Z,100,701,1,2020-12-18T15:21:25Z,3,6,7,5,6,6,2,5,5,5,5,6,5,6,4,3,6,5,5,4,1,1,128.237,128.237,128.434,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,0,1,-1,1,2,1,1,-25,2,2,-46,33,1,1,1,1,1,1,-1,1,-1,1,-1,-1,1,-1,1,0,1,-1,-1,0,-1,0,1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,10,1,10,1,1,1,1,2,1,3,2,2,NA,29,0,NA,1,2,NA,3,3,2,1,1,1,3,1,1,970069,BLM,128.434
2020-12-18T15:09:29Z,2020-12-18T15:21:24Z,100,715,1,2020-12-18T15:21:25Z,4,4,4,4,4,4,3,5,4,4,5,5,5,5,4,5,5,5,4,4,2,3,3.239,3.239,130.609,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,-1,-1,1,-1,0,1,1,1,1,1,1,1,1,-1,1,3,2,-10,3,2,0,0,1,1,1,1,2,3,0,1,1,1,1,-1,1,1,1,0,-1,0,1,1,0,-1,-1,0,-1,0,-1,0,0,1,0,0,0,1,0,9,2,7,1,1,1,1,3,3,1,1,7,NA,41,0,NA,4,2,NA,3,2,2,1,1,2,3,1,1,488589,BLM,130.609
2020-12-18T15:14:54Z,2020-12-18T15:21:37Z,100,403,1,2020-12-18T15:21:38Z,4,5,4,4,5,4,4,6,5,4,5,5,5,4,4,5,5,6,5,6,3,2,0,0,105.837,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,4,2,31,3,2,5,21,1,2,1,3,2,2,-1,0,1,-1,-1,1,1,-1,-1,-1,0,-1,-1,-1,0,1,0,0,-1,-1,-1,0,0,-1,0,-1,-1,1,1,8,6,9,9,4,2,3,1,2,1,1,7,NA,28,2,NA,5,2,NA,3,4,5,3,2,3,3,1,1,680157,BLM,105.837
2020-12-18T15:12:57Z,2020-12-18T15:21:38Z,100,521,1,2020-12-18T15:21:38Z,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,NA,NA,NA,NA,0,0,102.213,0,NA,NA,NA,NA,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4,4,1,4,4,100,100,1,4,4,4,4,4,0,1,0,0,-1,-1,1,0,1,1,0,0,0,0,1,1,1,-1,1,0,-1,1,1,1,1,1,1,0,0,10,1,10,1,5,5,1,4,1,1,1,47,NA,24,2,NA,2,1,NA,3,1,2,4,4,4,3,1,1,617023,BtB,102.213
