start_date,end_date,progress,duration_in_seconds,finished,recorded_date,iraq_fair_r,iraq_wealthy_privilege,iraq_angry,iraq_corrupt,iraq_happy_r,bailouts_fair_r,bailouts_wealthy_privilege,bailouts_angry,bailouts_corrupt,bailouts_happy_r,offshore_fair_r,offshore_wealthy_privilege,offshore_angry,offshore_corrupt,offshore_happy_r,covid_19_relief_fair_r,covid_19_relief_wealthy_privilege,covid_19_relief_angry,covid_19_relief_corrupt,covid_19_relief_happy_r,large_corps_fair_r,large_corps_wealthy_privilege,large_corps_angry,large_corps_corrupt,large_corps_happy_r,charity_fair_r,charity_wealthy_privilege,charity_angry,charity_corrupt,charity_happy_r,gov_response_overall_safe_r,gov_response_overall_suffering,gov_response_overall_concern_r,gov_response_overall_protect_jobs_r,gov_response_overall_generous_r,community_response_safe_r,community_response_suffering,community_response_concern_r,community_response_help_those_in_need_r,community_response_generous_r,idealism_community_dishonest_r,idealism_community_considerate,idealism_community_good,idealism_community_positive,idealism_community_right,idealism_community_included,idealism_elites_dishonest_r,idealism_elites_considerate,idealism_elites_good,idealism_elites_positive,idealism_elites_right,idealism_elites_included,idealism_police_dishonest_r,idealism_police_considerate,idealism_police_good,idealism_police_positive,idealism_police_right,idealism_police_included,pre_video_sympathy_blm,pre_video_anger_blm_r,pre_video_participate_blm_protests,pre_video_wish_participated,pre_video_wish_blue_r,pre_video_donations_support_blm,pre_video_donations_oppose_blm_r,pre_video_social_media_support_blm,pre_video_social_media_criticize_blm_r,q_104_first_click,q_104_last_click,q_104_page_submit,q_104_click_count,elevation_want_to_help,elevation_feel_close,elevation_better_person,elevation_find_ways_to_help,elevation_warmth,elevation_lump,elevation_tears,elevation_goosebumps,elevation_uplifted,elevation_moved,elevation_touched,elevation_inspired,elevation_compassion,elevation_admiration,elevation_heartwarming,positive_affect_happy,positive_affect_entertained,positive_affect_amused,positive_affect_delighted,afraid_of_protestors,afraid_of_police,angry_at_protestors,angry_at_police,post_video_sympathy_blm,post_video_anger_blm_r,post_video_plan_to_participate_blm_protests,post_video_wish_participate,post_video_wish_blue_r,post_video_donations_support_blm,post_video_donations_oppose_blm_r,post_video_social_media_support_blm,post_video_social_media_criticize_blm_r,effectiveness_of_blm_post,police_funding,tactic_looting,tactic_burn_stations,tactic_loud_chants,tactic_block_traffic,tactic_gathering,ii_m_bombcities,ii_r_e_welfare,ii_e_taxcuts,ii_r_m_guncontrol,ii_m_militaryspending,ii_m_warantlesssearch,ii_r_e_pollutioncontrol,ii_r_e_foreignaid,ii_r_s_womenequality,ii_m_obedience,ii_r_m_enemycompromise,ii_m_nukes,ii_m_drones,ii_s_charterschools,ii_s_prayer,ii_r_m_pacifism,ii_r_e_socialism,ii_r_s_porn,ii_r_m_immigration,ii_s_deathpenalty,ii_m_waterboard,ii_r_s_premaritalsex,ii_r_s_gaymarriage,ii_r_s_abortion,ii_r_s_evolution,ii_m_patriotism,ii_s_bibletruth,ii_r_e_globalization,ii_e_smallgovernment,covid_experience_bored,covid_experience_frustrated,covid_experience_lonely,covid_experience_angry,covid_experience_happy_r,race_ethnicity_origin,race_ethnicity_origin_text,age,pol_parties,pol_parties_text,community_description,gender,gender_text,catch_sky_color,income,education,direct_connection_bl,direct_connection_ra,direct_connection_po,direct_connection_el,catch_distractions,catch_video_stream,catch_honesty,random_id,vid_time,bad_policy_iraq,bad_policy_bailouts,bad_policy_offshore,bad_policy_covid19_relief,bad_policy_corps,bad_policy_charity,bad_policy_gov,bad_policy_community,idealism_community,idealism_elites,idealism_police,idealism_all,blm_support_t1,blm_support_t2,positive_affect,elevation,somatic,prosocial_motives,folk_affect,tactics,conservativism_social,conservativism_military,conservativism_economic,conservativism_overall,condition,parties,major_parties
2020-06-24T13:33:59Z,2020-06-24T13:44:50Z,100,650,1,2020-06-24T13:44:50Z,3,2,4,3,3,5,2,3,3,4,3,2,4,2,6,6,4,1,3,5,4,4,5,5,4,6,2,1,4,7,5,3,5,5,4,6,5,4,5,5,4,5,4,5,4,4,3,5,4,5,5,4,4,4,4,6,5,5,4,2,3,4,3,1,1,1,1,4.255,23.406,105.102,2,3,2,3,3,0,0,0,0,3,2,2,2,2,2,2,3,3,1,1,0,0,0,0,4,1,3,4,1,3,1,3,1,3,0,3,1,5,1,1,0,1,1,1,0,-1,0,1,1,-1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,3,3,3,1,3,3,NA,34,2,NA,2,1,NA,3,6,7,4,4,1,1,3,1,1,991858,105.102,3.8,3,3,2.6,4.4,2,3.2,3.4,4.333333333333333,4.666666666666667,4.666666666666667,4.555555555555555,3.3333333333333335,4.111111111111111,2,1.7333333333333334,0,2.75,2.142857142857143,2.2,0.1,-0.25,-0.2857142857142857,-0.13793103448275862,BLM,Democrat,Democrat
2020-06-24T13:02:35Z,2020-06-24T13:44:49Z,100,2533,1,2020-06-24T13:44:52Z,5,4,3,3,3,4,5,2,3,5,1,7,5,4,1,3,5,5,5,5,3,7,5,5,2,5,3,2,3,6,3,4,3,3,3,3,5,3,4,3,3,5,5,5,5,5,5,3,3,3,3,2,3,6,5,5,5,6,5,1,1,3,1,1,1,1,1,0,0,128.604,0,2,3,3,2,0,1,2,1,2,3,3,3,3,3,3,1,0,0,0,0,1,0,1,5,1,2,3,1,2,1,2,1,3,-25,1,1,4,2,3,-1,1,-1,1,1,-1,1,1,1,0,1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,0,-1,2,3,2,3,4,3,NA,47,2,NA,2,1,NA,3,2,5,4,3,1,1,3,1,1,578370,128.604,3.6,3.4,6,4.6,5.6,2.6,4.8,4.8,5,2.8333333333333335,5.333333333333333,4.388888888888889,3.4444444444444446,3.7777777777777777,0.25,2.2666666666666666,1,2.5,2.857142857142857,2.2,-0.6,-0.16666666666666666,-0.5714285714285714,-0.41379310344827586,BLM,Democrat,Democrat
2020-06-24T13:32:14Z,2020-06-24T13:45:04Z,100,769,1,2020-06-24T13:45:04Z,2,7,7,6,1,1,7,6,7,1,1,7,2,4,1,5,7,3,2,5,3,7,5,5,4,5,4,2,2,5,3,5,4,3,5,5,2,5,5,5,1,6,6,6,6,6,4,1,1,1,1,1,3,5,5,5,5,5,4,1,2,3,1,3,1,3,1,0,0,105.2,0,3,3,3,3,1,1,2,1,3,3,3,3,3,3,2,1,0,0,1,0,0,0,2,5,1,3,4,1,3,1,3,1,3,-25,1,1,5,4,5,-1,1,-1,1,0,-1,1,1,1,0,1,-1,-1,-1,-1,0,1,0,0,-1,-1,0,1,1,1,1,0,1,-1,2,2,1,1,4,7,NA,61,2,NA,2,2,NA,3,7,3,3,3,2,3,3,1,1,877430,105.2,6.6,6.8,5.4,3.6,5.2,2.8,4.4,2.8,6.166666666666667,1.5,5,4.222222222222222,3.888888888888889,4.222222222222222,0.5,2.466666666666667,1.25,3,2.857142857142857,3.2,-0.7,-0.5,-1,-0.6896551724137931,BLM,Democrat,Democrat
2020-06-24T13:28:27Z,2020-06-24T13:45:32Z,100,1024,1,2020-06-24T13:45:32Z,1,2,7,7,1,1,7,7,7,1,1,7,1,6,7,1,7,6,7,2,1,7,7,7,1,4,7,3,6,1,6,1,5,5,6,6,1,7,7,6,1,7,6,6,6,7,7,1,1,1,1,1,1,7,7,5,7,7,1,5,1,1,1,1,1,1,5,3.025,67.079,103.728,6,0,1,0,0,0,0,0,0,1,0,1,2,1,1,0,0,1,3,0,0,0,0,0,1,5,1,1,1,1,1,1,5,2,100,1,1,3,1,1,1,-1,1,-1,-1,-1,-1,-1,1,1,0,1,1,0,-1,0,0,1,-1,1,1,1,1,0,1,1,0,-1,1,3,2,3,1,4,7,NA,39,4,NA,2,2,NA,3,5,4,2,1,1,1,3,1,1,800448,103.728,6,7,4.4,6.6,7,5.4,2.2,1.4,6.5,1,6.666666666666667,4.722222222222222,1.8888888888888888,1.8888888888888888,1,0.4666666666666667,0,0.25,0.8571428571428571,1.4,-0.5,0.5,0.8571428571428571,0.2413793103448276,BLM,Libertarian,NA
2020-06-24T13:27:18Z,2020-06-24T13:45:44Z,100,1105,1,2020-06-24T13:45:44Z,3,4,4,4,2,3,6,5,4,2,1,7,7,7,1,7,2,1,1,7,4,6,4,3,3,7,2,1,1,6,5,5,5,5,5,5,3,5,5,5,3,5,5,5,5,5,1,3,3,3,3,3,2,5,5,5,5,5,2,4,1,1,1,1,1,1,1,0,0,106.227,0,1,0,1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3,2,1,1,1,1,1,1,1,4,-21,1,1,5,1,2,-1,1,1,-1,1,-1,1,-1,1,1,1,-1,0,1,0,-1,0,1,-1,-1,1,1,1,1,0,1,0,-1,1,5,5,5,3,2,17,NA,51,0,NA,1,1,NA,3,2,4,1,1,1,1,3,1,1,789229,106.227,4.6,5.2,7,1.2,4.4,1.4,3.4,3,5,3.6666666666666665,5.166666666666667,4.611111111111111,2.5555555555555554,2.888888888888889,0.25,0.8666666666666667,0.75,0.5,1.1428571428571428,2,-0.5,0.25,0.2857142857142857,0,BLM,Independent,Independent
2020-06-24T13:33:21Z,2020-06-24T13:46:57Z,100,816,1,2020-06-24T13:46:58Z,4,4,4,1,4,1,7,7,7,1,3,5,5,5,2,7,1,1,1,5,1,7,4,7,1,2,5,4,7,1,2,2,5,4,4,1,1,1,1,1,7,5,5,2,4,6,7,1,1,1,1,1,1,7,7,7,7,7,1,4,1,1,1,1,1,1,2,4.843,4.843,107.414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,4,1,1,5,1,1,1,2,1,49,1,1,5,1,3,0,-1,1,-1,1,-1,0,0,1,1,-1,0,1,1,0,-1,-1,1,-1,1,1,1,1,1,1,1,1,-1,1,2,3,1,2,4,7,NA,29,1,NA,4,2,NA,3,11,3,2,1,4,1,3,1,1,873107,107.414,3.4,7,5.2,1.4,6.4,5.8,3.8,5.8,3.8333333333333335,1,7,3.9444444444444446,2.3333333333333335,1.8888888888888888,0,0,0,0,0,2.2,-0.3,0.6666666666666666,0.7142857142857143,0.3448275862068966,BLM,Republican,Republican
2020-06-24T13:32:37Z,2020-06-24T13:47:28Z,100,890,1,2020-06-24T13:47:28Z,3,2,3,2,2,6,2,2,2,4,1,5,6,4,1,5,2,2,2,4,2,6,4,4,3,5,3,2,2,5,6,4,6,4,4,6,2,5,5,4,2,5,5,6,6,5,4,2,2,2,2,2,2,5,5,5,5,5,3,2,1,1,1,1,1,1,1,8.138,8.138,107.703,1,2,1,2,2,1,0,0,1,1,2,1,1,2,1,2,0,0,0,0,0,0,0,1,3,2,1,1,1,1,1,1,1,3,24,1,1,3,1,2,-1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,1,-1,1,1,1,-1,1,1,1,1,4,3,2,2,3,7,NA,45,1,NA,2,1,NA,3,8,5,2,2,4,1,3,1,1,544033,107.703,3.6,2.4,5.8,2.6,5,2.6,3.2,2.8,5.5,2.3333333333333335,5.166666666666667,4.333333333333333,2.888888888888889,2.888888888888889,0,1.2666666666666666,0.5,1.75,1.4285714285714286,1.6,0.2,0,-0.14285714285714285,0.034482758620689655,BLM,Republican,Republican
2020-06-24T13:28:38Z,2020-06-24T13:47:44Z,100,1145,1,2020-06-24T13:47:44Z,3,5,5,5,2,2,4,5,4,1,1,6,7,4,1,6,4,2,3,6,3,5,3,5,3,5,2,2,2,5,3,7,3,2,3,3,3,3,5,5,2,6,6,6,6,6,2,5,5,5,5,5,2,6,6,6,6,6,1,5,1,1,3,1,1,1,4,0,0,104.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,4,1,1,4,1,1,1,4,3,5,1,1,3,1,1,1,-1,1,-1,1,-1,-1,-1,1,0,-1,1,1,1,0,-1,-1,1,-1,1,1,1,-1,-1,1,1,0,-1,1,1,5,1,4,2,7,NA,54,1,NA,4,2,NA,3,9,4,1,1,1,1,3,1,1,418956,104.708,5.2,5.2,6.2,2.6,4.6,2.4,5.6,3.8,6,5.166666666666667,6,5.722222222222222,1.7777777777777777,1.7777777777777777,0,0,0,0,0,1.4,0,0.75,1,0.5517241379310345,BLM,Republican,Republican
2020-06-24T13:25:48Z,2020-06-24T13:49:48Z,100,1440,1,2020-06-24T13:49:49Z,1,7,7,7,1,1,7,7,7,1,1,7,7,6,1,1,7,7,7,1,1,7,7,7,1,5,2,1,2,6,1,7,1,1,1,2,5,2,3,2,3,4,4,5,3,2,7,1,1,1,1,1,7,1,1,1,1,1,4,1,1,4,1,1,1,2,1,9.031,9.031,104.959,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,2,0,2,0,3,4,1,4,4,1,3,1,3,1,2,-60,1,1,5,5,5,-1,1,0,1,-1,-1,1,1,1,-1,1,-1,0,-1,-1,1,1,1,0,0,-1,1,1,1,1,0,-1,1,-1,1,5,5,5,1,7,NA,49,0,NA,2,2,NA,3,2,3,5,5,1,1,3,1,1,324909,104.959,7,7,6.8,7,7,2,7,5.6,3.8333333333333335,1,1,1.9444444444444444,3.5555555555555554,4.222222222222222,1.5,3,3,3,3,3.4,-0.9,-0.75,-0.8571428571428571,-0.8275862068965517,BLM,Independent,Independent
2020-06-24T13:28:50Z,2020-06-24T13:50:16Z,100,1285,1,2020-06-24T13:50:16Z,2,5,6,7,1,4,7,3,3,4,3,7,3,2,6,2,7,6,5,2,1,7,7,7,1,4,4,2,4,5,4,6,4,2,3,3,4,4,3,3,6,3,3,4,3,4,7,1,1,2,2,2,7,2,2,2,2,2,4,1,1,1,1,1,1,2,1,8.958,8.958,113.779,1,1,2,2,1,2,0,0,2,2,2,2,2,2,2,2,2,1,1,2,0,1,0,1,4,1,1,1,1,2,1,2,1,1,-100,3,3,5,4,4,-1,1,1,1,-1,-1,1,1,1,-1,1,-1,-1,1,1,0,0,-1,0,-1,-1,-1,-1,1,-1,1,1,1,0,2,4,4,4,2,3,NA,36,2,NA,1,2,NA,3,8,4,4,5,1,1,3,1,1,584675,113.779,6.2,4.2,3.8,6,7,3.4,5,4.6,3.1666666666666665,1.5,1.8333333333333333,2.1666666666666665,3.2222222222222223,3.3333333333333335,1.5,1.6,1,1.5,2,3.8,0.4,-0.6666666666666666,-0.42857142857142855,-0.2413793103448276,BLM,Democrat,Democrat
2020-06-24T13:37:30Z,2020-06-24T13:50:27Z,100,776,1,2020-06-24T13:50:27Z,7,3,1,1,1,7,3,1,1,1,7,1,1,1,1,2,1,1,5,1,7,6,1,2,1,3,5,1,4,3,3,7,3,2,5,4,2,5,3,4,5,3,3,3,5,6,6,1,1,1,1,1,1,5,5,6,5,7,1,4,1,1,1,1,1,1,1,1.221,1.221,104.215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,1,1,1,5,10,1,1,4,1,3,0,1,1,0,1,-1,1,1,1,1,0,-1,1,1,1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,1,1,-1,1,1,2,1,1,4,8,Latino,60,0,NA,2,2,NA,3,11,5,5,1,4,1,3,1,1,371810,104.215,2.6,2.6,2.2,4,3.4,4,5.2,3.6,3.8333333333333335,1.1666666666666667,5.833333333333333,3.611111111111111,2.4444444444444446,2.4444444444444446,0,0,0,0,0,2,0.7,0.4166666666666667,0.14285714285714285,0.4482758620689655,BLM,Independent,Independent
2020-06-24T13:37:26Z,2020-06-24T13:50:57Z,100,811,1,2020-06-24T13:50:58Z,1,4,7,7,1,2,7,4,5,4,1,4,5,4,3,2,7,5,5,3,3,6,4,5,4,5,4,2,3,6,6,6,4,2,3,6,4,6,6,6,1,4,5,5,5,3,6,2,4,4,4,1,2,5,5,5,5,5,3,2,1,2,1,1,1,1,1,7.82,10.699,103.366,3,1,1,2,0,2,0,0,2,2,2,1,2,1,1,1,1,1,0,1,0,0,0,0,3,1,1,2,1,2,1,1,1,3,10,1,1,5,1,4,-1,0,0,1,1,-1,1,1,1,0,1,-1,0,1,-1,1,1,1,0,1,-1,1,1,1,1,-1,-1,1,-1,2,2,2,1,3,2,NA,39,2,NA,4,1,NA,3,11,3,1,4,1,1,3,1,1,743097,103.366,6.4,5.2,5,5.6,4.8,2.8,4.6,2.4,4.833333333333333,2.8333333333333335,5.166666666666667,4.277777777777778,3,3.2222222222222223,0.75,1.2,1,1,1.4285714285714286,2.4,-0.6,-0.5833333333333334,-0.7142857142857143,-0.6206896551724138,BLM,Democrat,Democrat
2020-06-24T13:33:01Z,2020-06-24T13:51:19Z,100,1097,1,2020-06-24T13:51:19Z,1,7,6,7,1,1,7,7,7,1,2,7,4,6,1,4,7,2,3,2,1,6,4,7,1,5,1,1,2,6,1,7,1,1,1,3,4,5,2,3,3,6,4,5,5,3,5,1,1,1,1,1,4,3,4,3,3,5,5,1,1,5,1,1,1,1,1,45.493,96.016,178.881,3,2,2,1,1,0,0,0,0,0,3,1,3,3,3,1,1,0,0,1,0,3,0,3,5,1,1,5,1,2,1,1,1,1,-25,1,1,5,2,5,-1,0,1,1,0,-1,1,0,1,0,0,0,-1,0,-1,1,0,1,0,0,-1,1,1,1,1,1,-1,-1,1,1,2,1,3,1,4,NA,43,2,NA,5,1,NA,3,7,4,3,5,5,1,3,1,1,202713,178.881,6.8,7,6,4.4,6.2,1.8,7,4.6,4.666666666666667,1.3333333333333333,3.6666666666666665,3.2222222222222223,3.6666666666666665,3.7777777777777777,0.5,1.3333333333333333,0,1.5,2,2.8,-0.8,-0.4166666666666667,0.2857142857142857,-0.3793103448275862,BLM,Democrat,Democrat
2020-06-24T13:34:07Z,2020-06-24T13:51:35Z,100,1048,1,2020-06-24T13:51:36Z,2,4,4,4,1,1,7,7,7,1,1,7,5,6,1,1,7,6,4,1,4,6,3,3,3,6,2,2,2,4,1,7,1,1,1,3,6,4,3,4,2,5,5,4,5,5,4,2,2,3,3,4,1,6,6,7,6,6,4,1,1,2,2,1,1,1,1,450.79,450.79,452.104,1,3,2,3,2,2,1,0,0,2,2,2,3,3,3,2,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,1,1,3,0,1,1,5,1,4,0,1,1,1,1,0,1,1,1,1,1,-1,0,0,-1,-1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,2,4,1,1,1,7,NA,46,0,NA,4,1,NA,3,11,5,2,1,3,1,3,1,1,309103,452.104,5,7,6.4,6.2,4.2,2.4,7,4.8,5,3,6.333333333333333,4.777777777777778,3.111111111111111,3,0,2,0.75,2.5,2.4285714285714284,2.4,-0.7,-0.08333333333333333,-0.42857142857142855,-0.3793103448275862,BLM,Independent,Independent
2020-06-24T13:32:38Z,2020-06-24T13:51:42Z,100,1143,1,2020-06-24T13:51:42Z,3,5,5,4,2,4,5,4,3,4,4,6,2,2,4,4,5,3,4,5,4,6,4,5,4,6,4,2,3,6,4,4,5,4,4,5,3,5,5,5,3,5,5,5,5,5,4,4,4,4,4,4,3,5,5,4,5,5,4,1,1,2,1,1,1,2,1,0,0,105.964,0,2,1,1,2,1,0,0,0,2,2,2,2,2,2,2,1,1,1,1,0,1,0,2,4,1,2,2,1,2,1,2,1,3,-50,2,2,5,2,2,-1,1,-1,1,-1,-1,1,1,1,-1,1,-1,1,-1,-1,1,-1,1,1,-1,-1,1,1,1,1,-1,-1,1,-1,2,3,2,1,3,7,NA,34,2,NA,1,2,NA,3,11,5,2,2,2,2,3,1,1,531736,105.964,5,4,3.6,3.8,4.6,2.6,3.8,3,5,4,4.833333333333333,4.611111111111111,3.3333333333333335,3.5555555555555554,1,1.4,0.25,1.5,2,2.6,-1,-0.8333333333333334,-0.7142857142857143,-0.8620689655172413,BLM,Democrat,Democrat
2020-06-24T13:19:02Z,2020-06-24T13:53:02Z,100,2040,1,2020-06-24T13:53:02Z,1,4,3,4,1,2,7,7,6,1,1,5,6,5,1,5,7,3,5,3,3,7,2,6,2,5,2,1,3,6,6,2,6,6,7,5,1,6,5,5,2,5,5,5,5,5,5,2,4,2,2,3,1,6,6,6,6,6,3,2,1,1,4,1,1,1,1,0,0,111.402,0,1,0,1,1,0,0,0,0,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0,2,3,1,1,3,1,2,1,1,2,40,1,1,4,1,1,0,-1,1,-1,-1,1,1,-1,1,1,1,0,0,1,1,0,-1,1,-1,1,1,1,1,-1,1,1,1,0,1,3,3,4,1,3,7,NA,37,1,NA,4,1,NA,3,10,4,3,2,2,1,3,1,1,442896,111.402,5,6.6,6,4.6,5.2,2.2,1.8,2.4,5.166666666666667,2.6666666666666665,6.166666666666667,4.666666666666667,2.5555555555555554,2.3333333333333335,0,0.8666666666666667,0,0.75,1.4285714285714286,1.6,0,0.3333333333333333,0.5714285714285714,0.27586206896551724,BLM,Republican,Republican
2020-06-24T12:59:57Z,2020-06-24T13:55:33Z,100,3335,1,2020-06-24T13:55:33Z,4,4,4,4,4,4,4,4,4,4,3,5,5,5,3,5,4,5,4,3,4,6,4,4,4,5,4,4,3,5,3,5,3,3,3,6,4,6,6,6,2,5,5,5,5,5,3,5,5,5,5,5,3,4,3,4,4,4,3,1,4,3,1,1,1,4,1,102.002,104.301,126.867,3,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,0,0,2,0,0,0,0,3,1,4,3,1,3,1,4,1,3,1,1,1,3,1,3,-1,1,1,1,0,-1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,3,5,3,3,3,3,NA,42,2,NA,2,2,NA,3,4,7,3,3,2,2,3,1,1,529582,126.867,4,4,5,4.2,4.4,3.4,5,2.4,5.166666666666667,5,4,4.722222222222222,3.888888888888889,4.111111111111111,1,2.1333333333333333,2,2.25,2.142857142857143,1.8,-0.1,-0.25,-0.42857142857142855,-0.2413793103448276,BLM,Democrat,Democrat
2020-06-24T13:47:09Z,2020-06-24T13:56:17Z,100,547,1,2020-06-24T13:56:17Z,3,4,2,2,3,4,3,2,2,3,4,5,5,4,4,4,2,2,2,4,3,4,3,4,2,3,3,4,6,2,3,5,2,1,2,5,4,4,4,4,3,4,4,4,4,4,4,3,3,2,3,3,2,6,6,6,6,6,1,2,1,1,5,1,1,1,2,0,0,103.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,2,1,1,5,1,1,1,2,1,50,1,1,5,1,1,1,0,1,-1,1,-1,1,0,1,1,0,0,1,1,0,0,-1,1,-1,1,1,1,1,0,1,1,0,0,1,5,3,1,1,4,7,NA,43,4,NA,2,1,NA,3,5,5,1,1,4,3,3,1,1,363046,103.017,3.6,3.2,4.4,2.8,4.4,4.8,5.8,3.8,4.166666666666667,3,6,4.388888888888889,2.111111111111111,2.111111111111111,0.75,0,0,0,0,1.8,-0.3,0.5833333333333334,0.2857142857142857,0.20689655172413793,BLM,Libertarian,NA
2020-06-24T13:40:39Z,2020-06-24T13:58:04Z,100,1045,1,2020-06-24T13:58:05Z,2,7,6,5,1,2,6,3,4,3,2,7,6,7,1,3,7,5,7,4,1,7,5,6,3,5,4,3,3,4,1,6,1,2,1,2,5,4,3,4,2,5,6,4,6,5,5,2,1,1,3,2,3,6,6,5,6,5,3,1,1,3,1,1,1,2,1,6.63,6.63,104.543,1,3,2,2,2,2,1,1,1,2,3,3,2,3,2,3,2,1,0,0,0,1,0,2,3,1,2,3,1,3,1,3,1,2,-25,1,1,5,2,3,-1,1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,1,-1,3,2,2,2,3,7,NA,20,2,NA,4,1,NA,3,6,4,2,5,2,1,3,1,1,236465,104.543,6.2,4.8,6.6,5.6,6,3.4,6.6,4.8,5.333333333333333,2,5.5,4.277777777777778,3.3333333333333335,3.7777777777777777,0.75,2.1333333333333333,1.25,2.25,2.5714285714285716,2.4,-0.8,-0.8333333333333334,-1,-0.8620689655172413,BLM,Democrat,Democrat
2020-06-24T13:41:14Z,2020-06-24T13:58:11Z,100,1016,1,2020-06-24T13:58:12Z,3,4,3,5,3,1,7,6,7,2,2,4,5,5,1,2,4,3,4,3,4,5,2,5,4,6,2,1,2,6,4,5,4,3,3,6,2,6,6,6,1,6,6,6,6,6,6,4,4,3,4,3,1,7,7,7,7,7,2,3,1,1,1,1,1,1,1,0,0,107.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,3,1,1,1,1,1,1,1,2,50,1,1,5,1,4,-1,1,1,-1,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,-1,1,-1,1,1,1,1,1,-1,-1,1,2,2,1,1,4,7,NA,50,2,NA,2,1,NA,3,4,2,2,2,1,1,3,1,1,625639,107.69,4.4,6.6,5.4,4.4,4,1.8,4.6,2,6.166666666666667,3.3333333333333335,7,5.5,2.6666666666666665,2.6666666666666665,0,0.06666666666666667,0,0,0.14285714285714285,2.4,-0.6,0.3333333333333333,0.14285714285714285,-0.034482758620689655,BLM,Democrat,Democrat
2020-06-24T13:34:37Z,2020-06-24T13:58:32Z,100,1434,1,2020-06-24T13:58:33Z,2,6,6,6,2,2,6,6,6,2,1,6,6,6,1,5,2,2,3,5,2,6,5,4,2,4,4,4,4,4,5,2,5,5,5,5,2,5,5,5,4,5,5,5,4,5,6,3,3,4,3,3,4,4,4,4,4,4,3,1,1,1,1,1,1,1,1,0,0,123.28,0,2,2,2,2,2,1,0,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,4,1,1,1,1,2,1,3,1,3,-10,3,1,3,1,3,-1,0,0,1,1,-1,1,0,1,-1,-1,0,-1,0,1,0,-1,-1,0,-1,0,0,-1,0,-1,1,0,-1,1,1,3,2,2,4,7,NA,41,2,NA,2,2,NA,3,7,5,3,3,2,1,3,1,1,946991,123.28,6,6,6.4,2.6,5.4,4,2.8,2.8,4.666666666666667,3,4,3.888888888888889,3,3.4444444444444446,0.75,1.8,1.25,2,2,2.2,0.2,-0.16666666666666666,0.2857142857142857,0.06896551724137931,BLM,Democrat,Democrat
2020-06-24T13:31:11Z,2020-06-24T13:58:35Z,100,1644,1,2020-06-24T13:58:35Z,4,4,5,5,6,4,3,5,2,1,4,5,4,6,5,6,6,6,6,5,5,4,6,3,3,6,4,5,3,5,6,5,4,5,4,6,4,5,3,4,4,5,3,4,3,3,6,3,3,4,5,5,5,3,4,3,5,5,3,4,3,4,3,4,3,4,3,0,0,107.483,0,2,3,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,1,2,0,3,0,3,4,3,4,3,2,3,3,4,3,5,-58,4,3,3,2,3,-1,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,1,1,-1,0,4,3,3,1,5,7,NA,29,4,NA,2,2,NA,3,8,5,5,5,4,4,3,1,1,618728,107.483,4,4.2,4.4,4.6,4.2,3.4,3.6,3.6,3.6666666666666665,3.6666666666666665,3.8333333333333335,3.7222222222222223,3.2222222222222223,3.4444444444444446,1.5,1.9333333333333333,1.5,2.25,2,3,0.2,0.08333333333333333,0,0.10344827586206896,BLM,Libertarian,NA
